Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.A6.2685.01A	0.0923034442158503	0	0.0041134441658188	0.0584863184148697	0	0.0948975615665501	0.0292471905336488	0.0435782684688749	0.0300483814059165	0	0	0.0265150568351253	0	0.214771022337587	0.0305543215464284	0.218320469105397	0.0298297365721441	0	0.0658344291818993	0	0.0420602620070559	0.0194400936428344	0	0.643602486983876	0.79890688433907
TCGA.AA.3712.01A	0.0242589149230154	0	0.00930363056158603	0.0818405924459474	0	0.15459016066299	0.11384763070427	0.0154636855812371	0	0	0.0435097006666884	0.0197271280713603	0	0.242705635209962	0.0892015618121096	0.150784897274849	0.00885844527305012	0	0.03079006897559	0.00356364809533297	0.00165979801564009	0.00989450172637099	0	0.688278192682503	0.767991042471865
TCGA.AA.3562.01A	0.0379509780649528	0	0.0389140911649367	0.0536891437743784	0	0.184486101858144	0.0193869760800133	0.0224217685513443	0.0348621651000483	0	0	0.0241903369941697	0	0.225996159436165	0.0471000859380612	0.185232757632478	0.0308817493609061	0	0.0603626221755268	0.017656213221962	0.0122715224961352	0.00459732815077701	0	0.473845526196447	0.881893119932366
TCGA.AA.3846.01A	0.0583493113588508	0	0.0352815447892486	0.050314667025864	0	0.178923014939753	0.11358431906731	0.0642473263596532	0.00792987149778395	0	0.0405744050477076	0	0	0.147846499718042	0.0304284012040636	0.13703354428104	0.0360745568528723	0.0253281141162128	0.0136742711642458	0.0310124963601711	0.0262212918338587	0.00317636438332225	0	0.51605344935997	0.865252487684395
TCGA.A6.A565.01A	0.253625456110255	0	0.0219599148367187	0.111029100682466	0.0703788511985295	0.159986807906623	0.0383892508106982	0	0	0	0.026413724427109	0	0	0.116008445609666	0.0332132023669952	0.104386760703058	0	0.00825473141298467	0.0409288304405742	0.0089793496852543	0.000363365193979621	0.00608220861508922	0	0.841345515187355	0.667286538865184
TCGA.AU.3779.01A	0.0549408273558055	0	0.0187712809241843	0.0540463868590218	0	0.232767479190666	0.038898243776631	0.0193667177220849	0.0627037363124199	0	0.0275750958622818	0	0	0.263569599810815	0.0373492953426274	0.0827212301119904	0.0270531440370657	0.0145912753872994	0	0.0600301791824097	0.00110603672321224	0.00450947140148503	0	0.571775421392393	0.83025811260709
TCGA.AA.3561.01A	0.0903202033998223	0	0.00350138156352754	0.018934700466565	0	0.268932500714514	0.102474980824005	0.0222780157230326	0.000139733852112143	0.00346243600351441	0.0385403964883705	0	0.0262827342034549	0.10772413899249	0.0795035648636873	0.164292593526613	0.0210758488627129	0	0.00908240001862006	0.00968257612308234	0.0145538901626034	0.0192179042112731	0	0.544945372036946	0.85030492578238
TCGA.CM.5341.01A	0.0285544748707392	0	0.00408369277453997	0.0368023893534832	0	0.137594789994454	0.0364603701268811	0.0240528713798081	0.0107887228889917	0.000156685922379344	0	0.00725130054799732	0	0.304477683886877	0.0588537381350319	0.171746035512672	0.0502043890225821	0	0	0.0554062666378854	0.0634059039721108	0.0101606849735672	0	0.802762531872118	0.685545519364741
TCGA.A6.2683.01A	0.0984743125481463	0.0136545008344617	3.55471704074588e-05	0.0642948702692665	0	0.150911129560097	0.0798467285074461	0.0219538192455984	0.0614365282832993	0	0.0389933878288264	0	0	0.200900009967237	0.0188469640318266	0.173007684406412	0.0196893156082801	0.0091338341737714	0	0.0345057757058031	0	0.0143155918591199	0	0.303487667105852	0.959146781717922
TCGA.AA.A004.01A	0.121971787222388	0	0.0896096507038759	0.0804032885312766	0	0.123352031764017	0.00913664334262207	0.0527976494017051	0.0701509063807974	0	0	0.071206598911802	0	0.275357540034403	0.0372422297394383	0.032725834981545	0	0	0	0.0360458389861308	0	0	0	0.582438202026067	0.820451017007904
TCGA.AA.3529.01A	0.0410905715914415	0	0.0548496029137675	0.046165188436715	0	0.140493094823176	0.0610080555818251	0.0191141379473694	0.009901284687776	0	0	0.0171311925394706	0.000485924852848875	0.17682444429459	0.0434594649996956	0.167464524374785	0.0148773054332802	0	0.171721682414567	0	0.00919812376477338	0.0262154013439191	0	0.557954416524455	0.846894971865427
TCGA.AA.3861.01A	0.0851822022422366	0	0.221536579780339	0.115779213395458	0	0.207392320092846	0.0167264881464863	0.0498730643705511	0.0383570182459539	0	0	0.00517101988455341	0.0123526464196191	0.084964183338221	0.0587893445168994	0.0410164080910367	0.0287323469036951	0	0.00251643302982529	0.020662117994179	0.0109486135481002	0	0	0.38116733069129	0.932209057306318
TCGA.A6.3810.01B	0.0666072805832136	0	0.00437897066531597	0	0	0.252593160433641	0.134448891743672	0	0	0	0.0680168558534808	0	0	0.108697572062565	0.0747218276672019	0.129188786248612	0.0121919362595119	0	0.0289097704132517	0.0194903930848678	0.0786025473978102	0.0221520075868559	0	0.404580600682278	0.914014249137886
TCGA.AY.A69D.01A	0.132404272478577	0	0.0269678782220317	0.0405307336092647	0	0.20671598256278	0.0829374633910025	0.0374070966990849	0.00924774097932066	0	0.0351850283248487	0	0.0111648272123643	0.147036062597926	0.0392879567225001	0.104081877471308	0	0.0281043886905666	0	0.0939998013364273	0.00278324997098734	0.00214563973101056	0	0.577211619157364	0.833158856523197
TCGA.F4.6808.01A	0.0461420642751639	0.0242099897578768	0.00306703662468521	0.0738240797125362	0	0.208258739105268	0.168575412629198	0	0.0191924973069754	0	0.0455621495507741	0	0	0.2101943238189	0.0417539707602465	0.0834342489344962	0.00823118281315445	0.0151901666788777	0	0.0402878543467295	0	0.0120762836851184	0	0.476563624110443	0.880552495853321
TCGA.CM.6162.01A	0.0382053775581241	0	0.00106267026864714	0.0975093323468788	0	0.208431641379277	0.0480128445552834	0.00709820717700533	0.0111568647554755	0	0.0258918521919296	0	0.0141632302911142	0.178414126264575	0.0877193666091307	0.124749735545525	0.00945603318886218	0	0.0926322149756639	0.00779147795717941	0.00866104590408195	0.039043979031247	0	0.721841760878735	0.757950629316969
TCGA.F4.6704.01A	0.0231598534244101	0	0.0211816773445025	0.100538052911509	0	0.184667708046084	0.0506273924250966	0.0024200678807807	0.0224710099741273	0.00207961207801735	0.00138738253296321	0	0	0.305234331203784	0.0634832035361719	0.147204837972976	0.00667009707670669	0	0.0638401125665868	0	0.00361062861903013	0.00142403240725317	0	0.280221083444284	0.974378824090846
